date,portfolio_return,nav
2018-10-17,0.0011633300677302482,1.006447002219474
2018-10-18,-0.0053616816789501835,1.0010507537668394
2018-10-19,0.006623175993141696,1.0076808890871043
2018-10-22,0.011845874724300726,1.019617750661302
2018-10-23,-0.008673498894224335,1.0107740972284098
2018-10-24,0.0011884963923263561,1.0119753985964226
2018-10-25,0.001179047776948621,1.0131685659404646
2018-10-26,-0.0024807087094527508,1.0106551898547924
2018-10-29,-0.007087233817791533,1.003492440215127
2018-10-30,0.003146409191199302,1.006649838052319
2018-10-31,0.0024704838710225712,1.0091367502409947
2018-11-01,0.0030182365555092815,1.01218256367008
2018-11-02,0.006893832656623151,1.0191603808819736
2018-11-05,-0.003494750503392645,1.0155986696278485
2018-11-06,0.0014400310919519081,1.0170611632890576
2018-11-07,-0.0008953866147649979,1.0161505003370512
2018-11-08,0.0029968138254170317,1.0191957142051657
2018-11-09,-0.001858576819348545,1.0173014606763646
2018-11-12,0.0012611862936332664,1.0185844673350628
2018-11-13,-0.0026783829367434714,1.0158563080781207
2018-11-14,-0.0008994682102606298,1.0149425776228116
2018-11-15,0.0007278986117444891,1.0156813529160635
2018-11-16,0.0010471630373880948,1.0167449368866015
2018-11-19,0.0014623856740824997,1.0182318101165004
2018-11-20,-0.00412279294792348,1.0140338511904008
2018-11-21,-0.0017202624326032427,1.01228944685081
2018-11-22,-0.0002575706737330167,1.0120287107759718
2018-11-23,-0.003195419007015096,1.008794854997913
2018-11-26,-0.00016003876036407714,1.0086334087198576
2018-11-27,-0.0002896348679215434,1.0083412733157417
2018-11-28,0.0033356233604352986,1.0117047200223048
2018-11-29,0.0011629746051821511,1.0128813069196339
2018-11-30,0.002934845554951972,1.015853957120941
2018-12-03,0.0067822958029805855,1.0227437791507636
2018-12-04,-0.0024590244934715746,1.0202288271472861
2018-12-05,-0.0040931159382500415,1.0160529122742274
2018-12-06,-0.00373177639800304,1.0122612299970801
2018-12-07,0.001458120550857264,1.013737228899375
2018-12-10,-0.005604334018224397,1.0080559068619137
2018-12-11,0.002571862935081462,1.0106484884852618
2018-12-12,0.00016339016481690984,1.0108136185083672
2018-12-13,0.002963073139653177,1.013808733190565
2018-12-14,-0.004562461043131916,1.009183270340196
2018-12-17,-0.0023795308945658224,1.0067818875701424
2018-12-18,-0.004856031465855611,1.0018929230448483
2018-12-19,-0.0006576431701012476,1.0012340350068352
2018-12-20,-0.0045617652020264335,0.9966666404268565
2018-12-21,-0.0013022314951272073,0.99536874973755
2018-12-24,-0.0033555507431055048,0.9920287393897042
2018-12-25,-0.004332531595413678,0.9877307435327398
2018-12-26,-0.002523511328654823,0.9852381938117744
2018-12-27,0.00788274693556134,0.9930045771648421
2018-12-28,0.0019993756433902177,0.9949899663302005
2019-01-02,-0.0011106191886252495,0.9938849113811047
2019-01-03,0.0008115153818658348,0.9946914642744947
2019-01-04,0.0034681203840985753,0.9981411740176339
2019-01-07,0.0035843933774446163,1.0017189046315376
2019-01-08,0.002243622722695863,1.0039663839277229
2019-01-09,0.002588070342715877,1.0065647195510499
2019-01-10,-0.0019657524507242815,1.0045860624867797
2019-01-11,0.0008700128571572866,1.0054600652772643
2019-01-14,-0.0013036789176432088,1.0041492681876303
2019-01-15,0.002188030494422924,1.006346377407377
2019-01-16,0.002468098319843803,1.0088301392106371
2019-01-17,-0.0021919444065345655,1.0066188396298508
2019-01-18,0.00541542425602696,1.0120701077105558
2019-01-21,0.002334645447548025,1.0144329325801218
2019-01-22,-0.0038413386035200973,1.0105361521955196
2019-01-23,-7.482952360405028e-05,1.0104605342566662
2019-01-24,0.0009230036586363189,1.0113931930266926
2019-01-25,0.0004851781970745075,1.0118838989526187
2019-01-28,-0.0005486605410146351,1.0113287181851753
2019-01-29,-0.0006168554041211506,1.0107048746000198
2019-01-30,-0.00045974035149991114,1.0102402127857086
2019-01-31,0.0030336030875711957,1.013304880614404
2019-02-01,0.0030647693133066824,1.016410426317535
2019-02-11,0.0012952772605388393,1.0177269596301188
2019-02-12,0.001507726993748366,1.0192614140394187
2019-02-13,0.002089785940833766,1.0213914522125127
2019-02-14,-0.0013076462312099821,1.020055833529437
2019-02-15,0.0009549430180637141,1.0210299287257012
2019-02-18,0.002833706008123034,1.0239232273692045
2019-02-19,-0.0005192211922896574,1.0233915847302768
2019-02-20,0.001260710872700747,1.0246817856281767
2019-02-21,-0.0015890025400073227,1.0230535636681142
2019-02-22,-0.0009545634918044406,1.022076994086076
2019-02-25,0.0028924644288752573,1.0250333154350417
2019-02-26,-0.0038647547177471974,1.021071813093366
2019-02-27,-3.139035725108479e-05,1.021039761284374
2019-02-28,-0.0016958002929476168,1.0193082817580768
2019-03-01,0.00432084492258312,1.023712554771858
2019-03-04,0.0007970142805724412,1.0245284682972124
2019-03-05,0.001064144815259644,1.025618714954837
2019-03-06,-0.0008763335008862191,1.0247199309157862
2019-03-07,-0.0008261958616639721,1.023873311549499
2019-03-08,-0.005651986550360923,1.0180863933633477
2019-03-11,0.0016072196699146305,1.0197226818404337
2019-03-12,0.004299158339058132,1.0241066311115947
2019-03-13,-0.0007910002796479873,1.0232965624799961
2019-03-14,-0.0009398305247483478,1.0223348371347074
2019-03-15,0.0015857784969306346,1.0239560337360987
2019-03-18,0.0056176583662858265,1.0297082689157253
2019-03-19,-0.0007599136082702444,1.0289257795896278
2019-03-20,-0.00026897670121206615,1.0286490225276417
2019-03-21,-0.0014679935695840081,1.0271389723772122
2019-03-22,0.004003912367494758,1.0312515468118493
2019-03-25,-0.006287384416323512,1.024767671907115
2019-03-26,-0.0015446675945977415,1.0231847464923287
2019-03-27,0.0028994441840586136,1.0261514135547634
2019-03-28,-0.002060497634987715,1.0240370309939946
2019-03-29,0.006355232648507451,1.0305450245666483
2019-04-01,0.001161385753648653,1.0317418848766735
2019-04-02,-0.0018393400155013965,1.0298441607421511
2019-04-03,0.000303318682278481,1.0301565317159396
2019-04-04,-0.00048356081230058596,1.0296583883866661
2019-04-08,-1.2147884287278118e-05,1.0296458802157087
2019-04-09,-0.0006361512371617693,1.0289908697151708
2019-04-10,0.000286258823513404,1.0292854274309415
2019-04-11,0.00033101022011894615,1.029626131426841
2019-04-12,-0.0035622225646178176,1.025958373988352
2019-04-15,-0.003922853559543651,1.021933689529008
2019-04-16,0.0014005633461864253,1.0233649723967955
2019-04-17,-0.0006453984092323794,1.0227044942715464
2019-04-18,-0.002262966570891007,1.02039014818911
2019-04-19,0.002138999403235119,1.0225727621071534
2019-04-22,-0.0019996471747464376,1.0205279773724332
2019-04-23,-0.0009636487518031942,1.019544546860858
2019-04-24,-0.0006410778695722708,1.0188909394148224
2019-04-25,0.0010513643188693037,1.0199621649933424
2019-04-26,-0.00016887239221331373,1.019789921542573
2019-04-29,-0.00044578550297877265,1.0193353139794654
2019-04-30,0.0032042268067628728,1.0226014955175986
2019-05-06,-0.00933612284148266,1.0130543623375625
2019-05-07,0.0032343950492965266,1.0163309803517755
2019-05-08,-0.004271462460802175,1.0119897607214527
2019-05-09,-0.0005529389187297806,1.0114301921973938
2019-05-10,0.006052803870215022,1.0175521807791785
2019-05-13,-0.0005819827207778974,1.0169599829924751
2019-05-14,-0.00047171572246254806,1.0164802669793824
2019-05-15,0.0032680059984143326,1.0198021305891407
2019-05-16,0.002613104480235659,1.022466980105537
2019-05-17,-0.002010260838245575,1.0204115547770316
2019-05-20,-0.002010084598305239,1.0183604412268417
2019-05-21,-0.0015137469935309704,1.0168189011706037
2019-05-22,0.0012423055891074334,1.0180821009746381
2019-05-23,-0.00287986990056548,1.0151501569757369
2019-05-24,0.00039343338606010137,1.015549550939355
2019-05-27,0.0006310944823636726,1.01619045865752
2019-05-28,0.0022356079609680423,1.0184622621367543
2019-05-29,-0.0023185775487360987,1.016100878401529
2019-05-30,-0.0009680284617842037,1.0151172638311925
2019-05-31,2.135571654497833e-06,1.015119431686847
2019-06-03,0.003118901564069838,1.0182854892700528
2019-06-04,0.0015257354163027037,1.0198391235049393
2019-06-05,0.005017729718578784,1.0249564005831193
2019-06-06,-0.000771684185856779,1.0241654579375965
2019-06-10,0.006483187175820733,1.0308053143004159
2019-06-11,0.002731911517962312,1.03362138321133
2019-06-12,-0.0007562902952432724,1.0328396653902512
2019-06-13,0.0004787670215745311,1.033334154960614
2019-06-14,0.0049587223250898115,1.038458172104095
2019-06-17,-0.0027518447590521317,1.0356004964256955
2019-06-18,0.0020152325828695044,1.0376874722889284
2019-06-19,0.0008648728624953609,1.0385849400234626
2019-06-20,0.010158465612986032,1.049135369422856
2019-06-21,0.002311559222503313,1.0515605079616999
2019-06-24,0.001769867605873546,1.0534216308403572
2019-06-25,0.003421407799991501,1.057025815824794
2019-06-26,-0.0055135860314320575,1.0511978130517994
2019-06-27,0.00043355238489750707,1.051653562370647
2019-06-28,0.000982769187602237,1.0526870950877771
2019-07-01,0.003681532116182496,1.0565625964366336
2019-07-02,0.002717904034990173,1.0594342321807086
2019-07-03,0.003140671262812748,1.0627615668285588
2019-07-04,8.813773757922143e-05,1.0628552362286452
2019-07-05,0.0008001202408700697,1.0637056482162666
2019-07-08,-0.006632913608046245,1.0566501805472572
2019-07-09,-0.001469618552998411,1.0550973078378958
2019-07-10,-9.516889376718305e-05,1.054996895394292
2019-07-11,0.004313360484738946,1.059547477314408
2019-07-12,0.00035694399769549634,1.0599256764267089
2019-07-15,0.002646238577525588,1.0627304926409793
2019-07-16,-0.0003130706299472822,1.0623977829361841
2019-07-17,-0.0030022974854993834,1.0592081487438747
2019-07-18,-0.0005179389037630537,1.0586595436364574
2019-07-19,0.004722950488789684,1.063659540245537
2019-07-22,-0.0017737626493745094,1.0617728606813988
2019-07-23,-0.00028248359886630977,1.061472927262535
2019-07-24,0.0011716379218487966,1.0627165891971315
2019-07-25,0.0031459523659167544,1.0660598449652152
2019-07-26,-0.0005376264711322088,1.0654867029727508
2019-07-29,-5.638251615820263e-05,1.0654266281515041
2019-07-30,0.0010791214639413102,1.0665763528941972
2019-07-31,-5.2083847289864215e-05,1.0665208014943102
2019-08-01,-0.0030759836345104884,1.0632402009630486
2019-08-02,-0.0008400587316982185,1.062347016748337
2019-08-05,-0.0011307236128967663,1.0611457958914092
2019-08-06,-0.004586320621297805,1.056279041045509
2019-08-07,-0.00027105426762326584,1.0559927321036324
2019-08-08,0.0035507700635714727,1.059742319484135
2019-08-09,0.0013862343411936244,1.0612113706802202
2019-08-12,0.0017754021782357423,1.0630954476592944
2019-08-13,-0.001962302602000534,1.0610093326961776
2019-08-14,0.002006394021367613,1.0631381354779146
2019-08-15,-0.0028520534372190078,1.060106008704386
2019-08-16,0.00038928333868521744,1.0605186903108148
2019-08-19,0.006530676572661102,1.067444594876497
2019-08-20,-0.00047073577865688285,1.0669421105139547
2019-08-21,-0.002005101247534958,1.0648027835571157
2019-08-22,0.0018273453172477942,1.066748545937441
2019-08-23,0.0027835213580579498,1.0697178632987352
2019-08-26,-0.0049106346321326,1.0644648697126096
2019-08-27,0.002858031997709915,1.0675071443706863
2019-08-28,-0.0004507676589512991,1.0670259466743046
2019-08-29,-0.0002798560808274826,1.066727332974727
2019-08-30,0.0014024977477383857,1.0682234156566752
2019-09-02,0.0006056363935774956,1.0688703706336686
2019-09-03,0.000509523186392371,1.0694149848707541
2019-09-04,0.0028165738278515045,1.0724270711282535
2019-09-05,0.00448766876810864,1.07723976860143
2019-09-06,-0.003261059390357625,1.0737268257383656
2019-09-09,0.0020191290863106307,1.0758948188029658
2019-09-10,-0.004767342993019709,1.0707656591773191
2019-09-11,-0.0009021949247332122,1.0697996198340307
2019-09-12,0.0021946448382650155,1.0721474500476773
2019-09-16,-0.002257726887769334,1.0697268339220514
2019-09-17,-0.0016765690198920712,1.0679333630525505
2019-09-18,0.0008241382487614285,1.0688134877841706
2019-09-19,1.8090523185477456e-05,1.0688328231793522
2019-09-20,0.0009353272305515875,1.0698325316237793
2019-09-23,0.00035080937394090796,1.0702078389044198
2019-09-24,0.000599794752938395,1.0708497439507483
2019-09-25,-0.001689982137535384,1.0690400270114873
2019-09-26,-0.004131132144066964,1.0646236813926058
2019-09-27,-0.0012569321506389435,1.063285521659132
2019-09-30,-0.001395572746403574,1.061801629363459
2019-10-08,-0.0005287823487555993,1.0612401674039715
2019-10-09,-0.0009739209369226435,1.0602066033858335
2019-10-10,0.0009326037995268717,1.0611953560924348
2019-10-11,0.0027987818098663933,1.064165410351781
2019-10-14,0.0021114143477247247,1.0664123044675502
2019-10-15,-0.0004140625484662748,1.0659707430710466
2019-10-16,-0.000377112952155781,1.0655687516972152
2019-10-17,0.0005637557547450646,1.066169472213061
2019-10-18,-0.00238857050798748,1.0636228512552164
2019-10-21,-1.238791515515759e-05,1.063609675185578
2019-10-22,0.0024044303693031895,1.0661670505896788
2019-10-23,-0.0023703394551634724,1.0636398727638707
2019-10-24,0.001777998116101933,1.0655310224538557
2019-10-25,0.0007788191574695346,1.0663608784270209
2019-10-28,0.0001254499388466749,1.066494653334008
2019-10-29,0.0008891472755528141,1.0674429241494117
2019-10-30,-0.0013481366011311858,1.0660038652737474
2019-10-31,0.00046514578654405724,1.0664997124801192
2019-11-01,0.003044671592502159,1.0697468538581192
2019-11-04,-0.0007439310065161566,1.068951036004411
2019-11-05,0.0016673103740297327,1.070733309156071
2019-11-06,-0.002001582195613919,1.0685901484282132
2019-11-07,0.0005320693090944111,1.0691587124501924
2019-11-08,-0.0031082103208449224,1.0658355423055335
2019-11-11,0.00018796986812521523,1.0660358872718638
2019-11-12,-0.0006815778664288418,1.0653093008062804
2019-11-13,0.002437985070704056,1.0679065089773283
2019-11-14,0.000943737236621374,1.0689143321150807
2019-11-15,2.4135970581606837e-05,1.068940131399955
2019-11-18,0.0036519852898380016,1.072843885035545
2019-11-19,0.0031384000888216817,1.0762108983796324
2019-11-20,-0.001419138375170552,1.074683606193965
2019-11-21,-0.000704681925979097,1.0739262960805342
2019-11-22,-0.0007896231924710523,1.0730782989701446
2019-11-25,-0.001595751457269983,1.0713659327107983
2019-11-26,0.0009907441222962007,1.07242738221146
2019-11-27,0.0007355912072509593,1.07321625036423
2019-11-28,0.0005094739706047679,1.0737630261086206
2019-11-29,-0.00011727820235296624,1.0736370971111655
2019-12-02,0.0008838077805612072,1.0745859859310916
2019-12-03,-0.0004472980914499166,1.0741053256704858
2019-12-04,0.002295906473561968,1.0765713710409799
2019-12-05,3.4788740213006395e-06,1.0765751162971546
2019-12-06,0.00043009605896878914,1.0770381470118577
2019-12-09,-0.0004773392826358422,1.0765240343953917
2019-12-10,-0.0009173634929998418,1.0755364705469004
2019-12-11,0.00034861072879981614,1.0759114140997486
2019-12-12,0.001517965046024721,1.077544610018971
2019-12-13,-0.00030383030755735366,1.0772172193087022
2019-12-16,0.0011659759207151494,1.0784732286477958
2019-12-17,0.0007643981631180992,1.0792976116027462
2019-12-18,-0.0005393345974391737,1.0787155090598755
2019-12-19,-0.00037297266237176655,1.0783131776645196
2019-12-20,0.0022723456450992425,1.0807634779178388
2019-12-23,0.0021364196297935746,1.0830724422272264
2019-12-24,0.0016019099974487726,1.0848074268003913
2019-12-25,0.0005667891426312158,1.0854222838717476
2019-12-26,0.002149519100748239,1.0877554198033077
2019-12-27,0.00023709214011352934,1.088013318063709
2019-12-30,0.00094573233085793,1.0890422874350059
2019-12-31,0.0004718426257887528,1.0895561440075043
2020-01-02,0.0005059374377146119,1.0901073912512496
2020-01-03,0.002253784782194507,1.0925642587006092
2020-01-06,0.0011297885772386367,1.0937986253199883
2020-01-07,0.00011226548471516796,1.0939214211528407
2020-01-08,-0.0010852497405318762,1.0927342432143723
2020-01-09,-0.0013399148170847681,1.0912700724107536
2020-01-10,0.0033761645332558233,1.0949543797254302
2020-01-13,2.040744931919643e-05,1.0949767249514415
2020-01-14,-0.0015131541165461825,1.093319856412559
2020-01-15,0.000558247598957771,1.0939301995972943
2020-01-16,-0.0005925507656833023,1.093281990419919
2020-01-17,0.0010561907253909954,1.0944367047184373
2020-01-20,0.001835869405510501,1.0964459475808976
2020-01-21,0.0013161624419424285,1.0978890485567236
2020-01-22,0.0008405346700167406,1.0988118623658671
2020-01-23,-0.00012957204602483965,1.098669487064664
2020-02-03,0.0039962659881435155,1.1030600625680318
2020-02-04,0.000602179711768719,1.1037243029585726
2020-02-05,0.0008580729253744404,1.104671378900019
2020-02-06,0.0024229575147845265,1.1073479507188924
2020-02-07,0.0016509358291436674,1.109176111126063
2020-02-10,0.0008367390772930452,1.110104202121842
2020-02-11,0.0017503448754198172,1.112047267323208
2020-02-12,0.0019871353721532346,1.1142570557836122
2020-02-13,0.002452571332541146,1.1169898506957088
2020-02-14,-0.0033327006062629613,1.1132672579431055
2020-02-17,0.0018425934659300096,1.1153185569184254
2020-02-18,-0.002112878800503094,1.1129620239837048
2020-02-19,0.0010313821804636325,1.1141099131827745
2020-02-20,0.0017593403979986968,1.1160700117608477
2020-02-21,0.002999858716649584,1.1194180641140197
2020-02-24,0.0010347982511593,1.120576435969081
2020-02-25,-0.002282577780848762,1.1180186330945954
2020-02-26,-0.0016196465814375762,1.1162078380375202
2020-02-27,0.0012261305308154417,1.1175764545464735
2020-02-28,-0.004540658641594897,1.112501921360494
2020-03-02,0.00844206644164879,1.1218937364970811
2020-03-03,-1.1742359529215844e-05,1.1218805628174737
2020-03-04,0.0009919302168323791,1.1229933900474094
2020-03-05,0.006032499042846511,1.1297678465979932
2020-03-06,-0.004311867945070527,1.124896436834876
2020-03-09,-0.008495622373090744,1.1153397414986914
2020-03-10,0.005269549142069383,1.1212170790766216
2020-03-11,-0.004163300335303348,1.1165491156353542
2020-03-12,-0.004065715860922225,1.1120095441864168
2020-03-13,-0.005103583310592788,1.106334310835487
2020-03-16,-0.010016383063047559,1.0952528425823662
2020-03-17,-0.0029763624094593126,1.0919929731928506
2020-03-18,-0.00484823758903146,1.0866987318132588
2020-03-19,-0.0022712054839888647,1.0842306156941208
2020-03-20,0.003847258179229159,1.0884019307985209
2020-03-23,-0.008693803884294594,1.078939577864871
2020-03-24,0.006794889033057883,1.086270852569837
2020-03-25,0.007274790757019823,1.0941732457277322
2020-03-26,-0.0016080117670132718,1.0924138022734509
2020-03-27,0.0007917855252733611,1.0932787597096998
2020-03-30,-0.00241136436786673,1.0906424662643903
2020-03-31,0.0011304311830215713,1.091875362517783
2020-04-01,-0.0032030196756555,1.0883780642482752
2020-04-02,0.0032098421576426603,1.091871586042353
2020-04-03,-0.002015914550104269,1.0896704662252046
2020-04-07,0.01347675148262306,1.1043556842964757
2020-04-08,-0.0016443784649597067,1.1025397055915627
2020-04-09,0.004765774720544023,1.107794161448867
2020-04-10,-0.000892483210418497,1.1068054737591744
2020-04-13,-0.0021305242885615587,1.1044473978146176
2020-04-14,0.006050610357384767,1.1111299786790214
2020-04-15,0.0011840497999959908,1.112445611908046
2020-04-16,0.0001257021413949224,1.1125854487036482
2020-04-17,0.003015309164240485,1.115940237803125
2020-04-20,-0.001221733174931965,1.1145768565933594
2020-04-21,-0.003770695651421962,1.1103741264870273
2020-04-22,0.0007627041956968288,1.1112210134920921
2020-04-23,0.004012429329834054,1.1156797092785558
2020-04-24,7.626345472590893e-05,1.115764794867553
2020-04-27,0.003325138775345842,1.119474867651133
2020-04-28,0.002416076512185086,1.1221796045848464
2020-04-29,0.0016342914099981324,1.1240135730730945
2020-04-30,0.004208057305020285,1.1287434866002066
2020-05-06,-0.0020320905190471233,1.1264497776626503
2020-05-07,-0.004217662250870015,1.1216987929579016
2020-05-08,0.0019452722354056996,1.1238808024763307
2020-05-11,-0.001976014952903042,1.121659997205357
2020-05-12,-0.0016088505508735267,1.1198554139009602
2020-05-13,-0.0019987719569402006,1.1176170783038273
2020-05-14,-0.002802064163529959,1.1144854435401632
2020-05-15,0.0015058570126805222,1.1161636992608486
2020-05-18,0.0011523847696845728,1.1174499493083516
2020-05-19,0.004343910768520465,1.1223040521764347
2020-05-20,-0.001108671310573057,1.1210597858720468
2020-05-21,-0.0013801924510108937,1.1195125076184544
2020-05-22,-0.0020050815922950174,1.1172677936970845
2020-05-25,0.0010542591889821339,1.1184456835351435
2020-05-26,0.002476224590901457,1.1212152062403007
2020-05-27,-0.0010366616712281112,1.1200528854107934
2020-05-28,0.0030258352791193385,1.1234419809459486
2020-05-29,-0.0021246389817394973,1.121055072319508
2020-06-01,0.0029283046950698633,1.124337863151213
2020-06-02,0.0001569826015637829,1.1245143646340072
2020-06-03,0.00044879270014837227,1.125019038472067
2020-06-04,-0.0015341114929140252,1.1232931338354
2020-06-05,0.001686092271702413,1.1251871097072161
2020-06-08,0.004805987538481732,1.1305947449349294
2020-06-09,0.0025078641790875116,1.1334301229968162
2020-06-10,-0.00047654332069633115,1.1328899944422262
2020-06-11,-0.0036293170411170156,1.128778377479686
2020-06-12,-0.002867687564498717,1.1255413937635124
2020-06-15,-0.005184925538018817,1.1197055454468905
2020-06-16,0.006211487894470725,1.1266605828878056
2020-06-17,0.0007948808113972483,1.1275561437661008
2020-06-18,-0.00036347617750551414,1.127146303969042
2020-06-19,0.0022304903026229457,1.129660392869682
2020-06-22,-0.0014174502073488727,1.128059155511575
2020-06-23,0.00022112565115042852,1.1283085983268737
2020-06-24,0.003209550778678997,1.1319299620672238
2020-06-29,-0.004910757685513454,1.1263713283065393
2020-06-30,0.001576159231368602,1.1281466688735986
2020-07-01,0.006205992221098047,1.1351479383248857
2020-07-02,0.005358631682032708,1.1412307780309874
2020-07-03,0.002713700854105387,1.1443277369680613
2020-07-06,0.008538665205709974,1.1540987683996393
2020-07-07,-0.0043011418752073914,1.1491348258587504
2020-07-08,0.0004454877612928469,1.149646751359746
2020-07-09,0.0014763677686216946,1.151344052768754
2020-07-10,-0.0033302541848149693,1.147509784418859
2020-07-13,0.004505615372812484,1.1526800221439895
2020-07-14,-0.0012429934767281634,1.1512472483957097
2020-07-15,0.0020166150923835407,1.1535688709718894
2020-07-16,-0.006673116428365713,1.1458709715877555
2020-07-17,0.0006893958477019442,1.1466609302775703
2020-07-20,0.00398480528206447,1.1512301508092775
2020-07-21,0.002255364983005626,1.1538265949787931
2020-07-22,0.004180385449493649,1.1586500348876814
2020-07-23,0.0007765857613603607,1.1595498260071748
2020-07-24,-0.008730410478924788,1.1494264800553664
2020-07-27,0.000997410206661966,1.150572929758381
2020-07-28,0.0013082092458865367,1.1520781199031578
2020-07-29,0.0038707763677431604,1.156537556663473
2020-07-30,-0.0018667071491144003,1.15437863973823
2020-07-31,0.0009608921031117967,1.1554878730571556
2020-08-03,0.0025490602301739065,1.1584332812408138
2020-08-04,0.0013439943248328443,1.1599902089964989
2020-08-05,0.00046221543835358827,1.160526374379436
2020-08-06,0.0009463786963976606,1.1616246718167564
2020-08-07,-0.000811128252795628,1.1606824452263014
2020-08-10,0.001129755482591041,1.161993732582343
2020-08-11,-0.001753637699477049,1.1599560165663307
2020-08-12,-0.002902511334907509,1.1565892310802528
2020-08-13,0.0012707047458575265,1.1580589145051943
2020-08-14,0.0032881068967351144,1.1618667360088044
2020-08-17,0.003018603409619791,1.1653739508996444
2020-08-18,7.576381972706297e-05,1.165462244081575
2020-08-19,-0.0017612595400224773,1.1634095625856502
2020-08-20,-0.003733427548391961,1.1590660572746303
2020-08-21,0.0015180904589304337,1.160825624397449
2020-08-24,0.0018867294781253466,1.163015788321963
2020-08-25,0.002775304572579651,1.166243511357275
2020-08-26,-0.003554556954592573,1.1620980323732315
2020-08-27,0.002317036738572851,1.1647906562080634
2020-08-28,0.0038546338723809597,1.169280497725716
2020-08-31,0.00017538843828000908,1.1694855760061236
2020-09-01,0.0008368869319497574,1.1704643032017867
2020-09-02,0.0015863357156286652,1.1723210525298242
2020-09-03,0.006533062545072782,1.1799798992889072
2020-09-04,-0.009139999302195818,1.1691948838328017
2020-09-07,-0.010204460515478362,1.1572638808058304
2020-09-08,0.0038647188220177725,1.161736380308022
2020-09-09,-0.007118456085751628,1.1534666109015792
2020-09-10,0.002582192974311722,1.1564450842803524
2020-09-11,-0.0029934005788108176,1.1529833808957046
2020-09-14,0.001088844044551328,1.1542387999834596
2020-09-15,0.002205301139642706,1.156784244124483
2020-09-16,-0.0009394658743424794,1.1556974848031512
2020-09-17,-0.0032908454537835586,1.1518942629893376
2020-09-18,0.004943367236183187,1.1575884993485464
2020-09-21,-0.002820044153260333,1.1543240486690771
2020-09-22,-0.002409322593031517,1.1515429096589391
2020-09-23,0.0008269317200964935,1.1524951570179882
2020-09-24,-0.006231025507396697,1.145313930297458
2020-09-25,0.0007861825697042405,1.1462143561462972
2020-09-28,0.0032299535141150177,1.149916575233861
2020-09-29,0.0010421940499797796,1.151115011446543
2020-09-30,-0.0021193675971551648,1.1486753755906842
2020-10-09,0.005382520062070266,1.1548581438446073
2020-10-12,0.00452749303771641,1.1600867560504138
2020-10-13,0.0029345188045703523,1.1634910524509767
2020-10-14,-0.0010004334140727032,1.16232705712513
2020-10-15,-0.0027306312676456126,1.1591531705197138
2020-10-16,1.2560578156792552e-05,1.1591677301537076
2020-10-19,0.00033554366955018265,1.1595566815475076
2020-10-20,-0.0009729992772555402,1.158428433734425
2020-10-21,0.0004920142857973655,1.1589983970728963
2020-10-22,-0.0011907911464166406,1.1576182720429509
2020-10-23,-0.0018804530189660924,1.1554414252684773
2020-10-26,-0.0014289799068810522,1.1537903226881905
2020-10-27,0.0013810890948468563,1.155383809920595
2020-10-28,-0.0009493298756345545,1.154286969552013
2020-10-29,-0.0006722294723133871,1.153511023831573
2020-10-30,-0.0049063829189949365,1.1478514570473732
2020-11-02,0.002605831565703726,1.1508425646068865
2020-11-03,0.003823428970298646,1.1552427294086574
2020-11-04,0.003179768911521539,1.1589161343248924
2020-11-05,0.0031896621343828636,1.1626126852354737
2020-11-06,0.0009458332215674639,1.1637123229369852
2020-11-09,0.0030851012059774307,1.1673024932278888
2020-11-10,-0.0010755357392056237,1.1660470176779585
2020-11-11,-0.0012344472940377439,1.164607594092265
2020-11-12,0.0010747025439434526,1.165859200836332
2020-11-13,-0.0035779533820462974,1.1616878109657098
2020-11-16,0.004055031367996114,1.1663984914789944
2020-11-17,-0.00018117918713466056,1.1661871643484332
2020-11-18,-0.0028159289371673985,1.1629032641661912
2020-11-19,0.0003670158527977437,1.1633300680994103
2020-11-20,0.00043444144424026614,1.1638354668943236
2020-11-23,0.002300124250912429,1.1665124330757992
2020-11-24,-0.00013154647356537178,1.1663589824788578
2020-11-25,-0.0005913957453553785,1.1656692027390627
2020-11-26,0.00031396071348061894,1.166035177073637
2020-11-27,0.0017490404612745206,1.1680746197776082
2020-11-30,-0.0009040207734560024,1.1670186560563824
2020-12-01,0.00430300933659099,1.1720403482293689
2020-12-02,-0.0012251057109902246,1.170604474905242
2020-12-03,0.0008710358622186089,1.171624113383358
2020-12-04,0.0008300492573526759,1.1725966191085684
2020-12-07,-0.0012672699412208744,1.171110622659995
2020-12-08,0.0002674671219726924,1.1714238562477495
2020-12-09,-0.000861349937296467,1.1704148503826228
2020-12-10,-0.0012041438287796345,1.1690055025634225
2020-12-11,-0.0016105898083184308,1.1671227142151257
2020-12-14,0.000852492575572714,1.1681176776637763
2020-12-15,-0.0002810625349966722,1.1677893635481176
2020-12-16,0.0009160880915654877,1.1688591614775208
2020-12-17,0.002600816960128533,1.1718991502086933
2020-12-18,-0.0007733124043189769,1.1709929060592261
2020-12-21,0.0010553952866927696,1.1722287664530318
2020-12-22,-0.0023991373181840685,1.1694164286739854
2020-12-23,0.001139145720684322,1.1707485643944076
2020-12-24,3.4325088037093092e-06,1.1707525829991616
2020-12-25,0.0012683810443032222,1.1722375433830068
2020-12-28,0.0011999793423571076,1.173644204219402
2020-12-29,0.0008803735310727412,1.1746774495116936
2020-12-30,0.0005270830577104577,1.1752966020936058
2020-12-31,0.002354344963166773,1.1780636557289716
