date,portfolio_return,nav
2018-10-17,0.004576299814165101,1.016325581159105
2018-10-18,-0.005501884636291878,1.0107338750586552
2018-10-19,0.004434355296744905,1.0152158281711212
2018-10-22,0.00810493609153727,1.0234440875775652
2018-10-23,-0.009722904649900742,1.0134932382995439
2018-10-24,0.0007883753640740561,1.0142922514002748
2018-10-25,-0.0031812680757796305,1.0110655158413844
2018-10-26,0.00028953017092986187,1.0113582498130071
2018-10-29,-0.006774849921033271,1.0045064494541251
2018-10-30,0.0020703057868365427,1.0065860849693447
2018-10-31,0.00368250029049238,1.01029283851965
2018-11-01,0.003439942691623353,1.013768187985915
2018-11-02,0.007569833106807158,1.021442243977959
2018-11-05,-0.0038647277244582305,1.0174946478187246
2018-11-06,0.0017180889396320714,1.0192427941192768
2018-11-07,-0.0009152961995687369,1.0183098850633816
2018-11-08,0.0034216228946042314,1.0217941574799163
2018-11-09,-0.0020939042977100517,1.0196546183021942
2018-11-12,0.0014419224543451997,1.0211248811920008
2018-11-13,-0.002924053060658891,1.0181390578578364
2018-11-14,-0.0007099239796747823,1.0174162565260196
2018-11-15,0.0009769532155365901,1.018410224609372
2018-11-16,0.001401584918545513,1.0198376130210771
2018-11-19,0.0017084998464750025,1.021580005426353
2018-11-20,-0.004597949483769163,1.016882832167774
2018-11-21,-0.0019098929111440097,1.014940694855153
2018-11-22,-0.0003739253709272483,1.01456118277936
2018-11-23,-0.0036034027963298405,1.010905310176285
2018-11-26,-0.00022312557460305233,1.0106797513480827
2018-11-27,-0.00032336680940570783,1.0103529310615584
2018-11-28,0.0037939490838066283,1.0141861586386807
2018-11-29,0.001418830146405311,1.0156251165346242
2018-11-30,0.0032582479086987336,1.018934274946595
2018-12-03,0.00680663537900288,1.025869789031325
2018-12-04,-0.0023489305381391803,1.0234600921557149
2018-12-05,-0.004070192450972508,1.019294412614751
2018-12-06,-0.0037045620053061876,1.0155183732615574
2018-12-07,0.001466828630337803,1.0170079646860914
2018-12-10,-0.00552587503963998,1.0113881057589176
2018-12-11,0.002571482521133492,1.013988872594959
2018-12-12,0.00016947405479740468,1.0141607174007172
2018-12-13,0.002826068390101462,1.017026804946646
2018-12-14,-0.0045913773588688745,1.0123572511010512
2018-12-17,-0.0024543431283565315,1.0098725790383694
2018-12-18,-0.004820272192939272,1.0050047183272188
2018-12-19,-0.0005827085179299052,1.0044190935172899
2018-12-20,-0.00449394045787353,0.9999052939162718
2018-12-21,-0.001310713477351688,0.9985947045714605
2018-12-24,-0.003366317170529788,0.9952331180710614
2018-12-25,-0.004299945001953858,0.9909536703992328
2018-12-26,-0.0025062818995813733,0.9884700611517875
2018-12-27,0.007927828833106958,0.9963064826032497
2018-12-28,0.0021149575822705584,0.9984136285528967
2019-01-02,-0.0011749283630948034,0.9972405640626095
2019-01-03,0.0007696625520006242,0.9980081027801044
2019-01-04,0.003470329281840803,1.0014715195226966
2019-01-07,0.00362504970103902,1.0051019035551416
2019-01-08,0.002211152195563198,1.0073243368359523
2019-01-09,0.0026009985265294097,1.0099443859517998
2019-01-10,-0.0019547266179110664,1.00797022077797
2019-01-11,0.0008753046947108185,1.0088525018443455
2019-01-14,-0.0012836728595990903,1.0075574652683892
2019-01-15,0.002205981099127556,1.0097801179930561
2019-01-16,0.0024242738027893595,1.0122281014796841
2019-01-17,-0.002194150953461555,1.010007120225702
2019-01-18,0.005426374682027429,1.0154877972915621
2019-01-21,0.0023579735133558814,1.0178822906207117
2019-01-22,-0.0038341460928235233,1.013979581213174
2019-01-23,-7.034276271052027e-05,1.0139082550880993
2019-01-24,0.0009279677824739151,1.0148491292832054
2019-01-25,0.0005185977000898716,1.01537542770759
2019-01-28,-0.0005356222257065573,1.0148315700610735
2019-01-29,-0.0006251884377089302,1.0141971090972492
2019-01-30,-0.0004907146606277534,1.013699427707049
2019-01-31,0.0030156940378054317,1.016756435027312
2019-02-01,0.0029109494682167405,1.0197161616311605
2019-02-11,0.0010187712587626649,1.020755019148726
2019-02-12,0.0013849876710528442,1.0221687522654122
2019-02-13,0.001997792802896028,1.0242108336420332
2019-02-14,-0.0011082613029763067,1.0230757404090187
2019-02-15,0.0007555580898300385,1.0238487335611934
2019-02-18,0.0029870571134941247,1.0269070282039194
2019-02-19,-0.00038108022664107446,1.0265156942408722
2019-02-20,0.001429710918683372,1.0279833149371282
2019-02-21,-0.0014813646381659814,1.0264604968057558
2019-02-22,-0.0006928572326963625,1.0257493062264669
2019-02-25,0.0030774546658537544,1.0289060032149098
2019-02-26,-0.003385877345226323,1.0254222536882571
2019-02-27,-0.0003405064586583552,1.0250730907880243
2019-02-28,-0.0017112405330074458,1.0233189441657726
2019-03-01,0.004359866267680119,1.027780477911519
2019-03-04,0.0008399276464600516,1.0286437391494088
2019-03-05,0.0011214411986843454,1.0297973026172598
2019-03-06,-0.0007298932017612765,1.0290456605668874
2019-03-07,-0.000870680441389383,1.0281496906369352
2019-03-08,-0.00576044161425518,1.0222270943733067
2019-03-11,0.0016937566460241101,1.0239584983081473
2019-03-12,0.004141149116165502,1.0281988631384065
2019-03-13,-0.0008335898357514946,1.027341767016963
2019-03-14,-0.0009904334965695097,1.0263242533184844
2019-03-15,0.0016711610233348206,1.0280394064079335
2019-03-18,0.005728691485180918,1.033928727001853
2019-03-19,-0.0008008293754146595,1.0331007265051846
2019-03-20,-0.00028345912125862495,1.0328078846810778
2019-03-21,-0.001355597713525349,1.031407812674093
2019-03-22,0.0038387595866729556,1.035367139302765
2019-03-25,-0.006245179835946924,1.0289010853215892
2019-03-26,-0.001627836600821945,1.0272262024762773
2019-03-27,0.002864121431288484,1.0301683030575708
2019-03-28,-0.0019800037716139344,1.0281285659321198
2019-03-29,0.006505978725895,1.034817548509559
2019-04-01,0.004448435878814277,1.0394208680203756
2019-04-02,-0.00128148749532809,1.0380888631756244
2019-04-03,0.00295140907016182,1.041152688062035
2019-04-04,0.000935778975477632,1.0421269768577854
2019-04-08,0.0007946128868026534,1.0429550643832812
2019-04-09,-0.001312751683628326,1.0415859233665634
2019-04-10,2.4054161303133635e-05,1.0416109778423752
2019-04-11,-0.0014013328830864654,1.0401513341277409
2019-04-12,-0.002333201189988231,1.0377244517971862
2019-04-15,-0.002738274777789195,1.0348828771045349
2019-04-16,0.005027946226584699,1.0400862125614299
2019-04-17,-0.0006942236406874176,1.0393641601243166
2019-04-18,-0.002468202312525105,1.0367987991007421
2019-04-19,0.0025353779126286364,1.0394274758758222
2019-04-22,-0.003692870591583201,1.035589004718077
2019-04-23,0.0006301632323329713,1.0362415948326584
2019-04-24,0.001211972808471269,1.0374974914686024
2019-04-25,-0.0013237183246496483,1.0361241370273673
2019-04-26,-0.001502709777245867,1.0345671431562158
2019-04-29,8.502538573602241e-05,1.0346551076266326
2019-04-30,0.0031856015150554394,1.037951106505048
2019-05-06,-0.009340522141631603,1.0282561012128064
2019-05-07,0.003253060262762003,1.0316010802756044
2019-05-08,-0.004312696135289239,1.0271520982835396
2019-05-09,-0.0005594991254523539,1.0265774075828433
2019-05-10,0.006072450520247293,1.0328112480955938
2019-05-13,-0.0006927895472526136,1.0320957272586282
2019-05-14,-0.0006462462102284255,1.0314287393062944
2019-05-15,0.003398780529332839,1.034934339222843
2019-05-16,0.0025263908979204493,1.037548987917401
2019-05-17,-0.0019588959711336175,1.0355165373851158
2019-05-20,-0.0019600845175707085,1.0334868374524988
2019-05-21,-0.0014902274682909522,1.0319467069792099
2019-05-22,0.001226076928458629,1.033211953028036
2019-05-23,-0.0029221665814999115,1.030192735587291
2019-05-24,0.0003129623398101113,1.030515147116276
2019-05-27,0.000593888713487619,1.0311271584312263
2019-05-28,0.0023145302032701104,1.0335137333828275
2019-05-29,-0.0023208993313485722,1.0311150520500796
2019-05-30,-0.0009330771921571941,1.0301529421125217
2019-05-31,-0.00013235562503386453,1.030016595575988
2019-06-03,0.0024895842114494434,1.0325809086298647
2019-06-04,0.0009069947511225584,1.0335174540941015
2019-06-05,0.00461660756681005,1.0382887985931026
2019-06-06,-0.000769288696894045,1.0374900547562331
2019-06-10,0.006699899051285152,1.0444411333898123
2019-06-11,0.0029237013017651093,1.047494767291121
2019-06-12,-0.0013807972669589454,1.0460483893792916
2019-06-13,0.00027701900230777413,1.046338164660483
2019-06-14,0.0041541685929236995,1.0506848298016929
2019-06-17,-0.0019323203437622213,1.0486545701301846
2019-06-18,0.0016035689127937,1.0503361599991046
2019-06-19,0.0010653178192689195,1.051455101826574
2019-06-20,0.008939255667806607,1.0608543278050213
2019-06-21,0.00171283861640585,1.062671400064067
2019-06-24,0.0013714810125123077,1.0641288337117947
2019-06-25,0.002058169129308228,1.066318990826947
2019-06-26,-0.004348333994024968,1.0616822797106598
2019-06-27,0.0006277104663793964,1.0623487087896037
2019-06-28,0.0007887498009159771,1.063186636122165
2019-07-01,0.0036551798018687838,1.0670727744401354
2019-07-02,0.0027199804775091077,1.069975191554694
2019-07-03,0.0029684874268419374,1.0731513994578568
2019-07-04,-0.00031533056841630616,1.072813002017069
2019-07-05,0.0010379455899914413,1.073926523541398
2019-07-08,-0.006719087743923787,1.0667107169991963
2019-07-09,-0.0016202279544855927,1.064982402476165
2019-07-10,-2.676670341531832e-05,1.0649538964080554
2019-07-11,0.004325470745203624,1.069560323331959
2019-07-12,0.0003758479517714199,1.0699623153887794
2019-07-15,0.002565879706671255,1.0727077099807385
2019-07-16,-0.00027419215916503617,1.072413581937586
2019-07-17,-0.0030474126251267488,1.069145495248632
2019-07-18,-0.0006123667508656195,1.068490786095504
2019-07-19,0.004752770863284981,1.0735690779713472
2019-07-22,-0.001837991585295914,1.0715958670398018
2019-07-23,-0.0003383600394987614,1.0712332818199035
2019-07-24,0.0012501176616439226,1.0725724494652473
2019-07-25,0.003319974467856039,1.0761333626123977
2019-07-26,-0.0005833021741016412,1.0755056516823625
2019-07-29,8.603509927980116e-06,1.0755149048059143
2019-07-30,0.0011280294582424063,1.0767281173013141
2019-07-31,-0.00022693771689352016,1.0764837670806586
2019-08-01,-0.0030506482190179518,1.0731997937938123
2019-08-02,-0.0007658378134158584,1.0723778968103748
2019-08-05,-0.0010889576401102172,1.0712101227065578
2019-08-06,-0.004594422526796874,1.066288530787862
2019-08-07,-0.00026022986546817494,1.066011050666945
2019-08-08,0.003552325126455617,1.0697978685073084
2019-08-09,0.0014371975421874216,1.0713353793745644
2019-08-12,0.0017776499129198617,1.0732398386184174
2019-08-13,-0.0019200134091198892,1.0711792037370684
2019-08-14,0.0020331457786963067,1.0733570672133739
2019-08-15,-0.0028453041419943966,1.0703030399041928
2019-08-16,0.0003811775890710649,1.070711015436519
2019-08-19,0.006564914251856406,1.0777401414413779
2019-08-20,-0.0004730644737019479,1.0772303008685793
2019-08-21,-0.0020498991992490985,1.0750220873374219
2019-08-22,0.0018310934034583665,1.0769905531901176
2019-08-23,0.0027781393365752536,1.0799825830110552
2019-08-26,-0.005059643026881088,1.0745182566657703
2019-08-27,0.0028619776750525303,1.077593503927784
2019-08-28,-0.00046552850184502804,1.0770918534383025
2019-08-29,-0.0003269049451045043,1.0767397467850819
2019-08-30,0.001359655874537632,1.0782037423071464
2019-09-02,0.0009668819516079534,1.0792462380457395
2019-09-03,0.0003749651771153951,1.0796509178025395
2019-09-04,0.002633087070422477,1.0824937326747752
2019-09-05,0.004036057700755803,1.0868627398405573
2019-09-06,-0.0023463579001875424,1.084312570864513
2019-09-09,0.0022680143569578067,1.0867718073426635
2019-09-10,-0.003935929707629573,1.0824943499007293
2019-09-11,-0.001024076340507932,1.0813857930482624
2019-09-12,0.0025565322182416967,1.0841503906685392
2019-09-16,-0.0020896524044886496,1.0818848931978513
2019-09-17,-0.0015707976100306827,1.0801854709932879
2019-09-18,0.0008177315943309341,1.0810687727806563
2019-09-19,0.00019368193600011223,1.0812781562735179
2019-09-20,0.0007822902897650749,1.0821240296757058
2019-09-23,-9.325748728188023e-05,1.082023113507771
2019-09-24,0.00043429755631783565,1.0824930335018468
2019-09-25,-0.0019268299994922838,1.0804072534506541
2019-09-26,-0.0030475700435942414,1.077114636670156
2019-09-27,-0.0006698079234635456,1.0763931767520358
2019-09-30,-0.0014518761184454988,1.0748303872046518
2019-10-08,-0.0006590084851382205,1.0741220648593997
2019-10-09,0.00024896818083866166,1.0743894870758863
2019-10-10,0.0004355995452161145,1.0748574906478416
2019-10-11,0.002522850001002411,1.0775691948691999
2019-10-14,0.0009159800935309039,1.0785562268011022
2019-10-15,-0.000437920514313889,1.0780839049035449
2019-10-16,-0.0006216516946130543,1.0774137122171266
2019-10-17,0.0011043361775448892,1.078603539157711
2019-10-18,-0.002492128940808467,1.0759155200621175
2019-10-21,-0.0001331136185425018,1.0757723010539961
2019-10-22,0.002235947186037774,1.0781776711033553
2019-10-23,-0.0021894843538835633,1.0758170179617679
2019-10-24,0.0016314123856896981,1.0775721191696066
2019-10-25,0.0017351777274865296,1.0794418983105503
2019-10-28,-6.40873238156092e-05,1.0793727197680731
2019-10-29,-0.00012818363367279032,1.0792343618507658
2019-10-30,-0.0015680640709340116,1.0775420532238302
2019-10-31,0.0006210081134444383,1.0782112155814596
2019-11-01,0.004067053077067989,1.0825963578235194
2019-11-04,-0.00013432234128740858,1.0824509409460672
2019-11-05,0.00285493023140854,1.0855412628613907
2019-11-06,-0.0032808442467959294,1.0819797710544723
2019-11-07,0.00043551060059643414,1.0824509847143975
2019-11-08,-0.002121922462159831,1.080154107655745
2019-11-11,-0.001920194017491929,1.0780800022002552
2019-11-12,0.00029515225100166376,1.0783981999396646
2019-11-13,0.0014647934833698158,1.079977830595414
2019-11-14,0.0004126082563202274,1.0804234383649605
2019-11-15,-0.00025675722153089333,1.080146031844849
2019-11-18,0.005445491120837937,1.0860279574704685
2019-11-19,0.0045438489941384075,1.0909627045126271
2019-11-20,-0.0048161401256147695,1.0857084752558745
2019-11-21,-0.0010534928353128491,1.084564689155954
2019-11-22,-0.001634948524177809,1.082791481718043
2019-11-25,-0.0001085254740578244,1.0826739712591837
2019-11-26,0.0018562596913574373,1.084683695310914
2019-11-27,0.00036515279305895086,1.0850797705918425
2019-11-28,0.0012519549992861486,1.0864382416352591
2019-11-29,-0.0008969249787138194,1.0854637880385065
2019-12-02,0.0007215509377679188,1.0862470054526787
2019-12-03,-0.0004739516217210066,1.0857321769228547
2019-12-04,0.002044291301767244,1.087951729768187
2019-12-05,-0.00011040183915566557,1.0878316178963081
2019-12-06,0.0005967997811522305,1.088480835567799
2019-12-09,-0.00045860704747480147,1.0879816505855664
2019-12-10,-0.0006838860382025448,1.0872375951249102
2019-12-11,0.0003171771776474738,1.0875824420767644
2019-12-12,0.001501947490756461,1.0892159337966323
2019-12-13,-5.5173000205087156e-05,1.0891558384856936
2019-12-16,0.0013032126999379457,1.0905752402066198
2019-12-17,0.0013394380712918538,1.0920359982029608
2019-12-18,-0.000617495919169305,1.0913616704304845
2019-12-19,-0.00046801134913518273,1.0908509007827119
2019-12-20,0.0020577750186826773,1.0930956265154501
2019-12-23,0.0012243352905150018,1.0944339420669007
2019-12-24,0.001520848914210923,1.0960984107393688
2019-12-25,0.00035225339447758896,1.0964845151252332
2019-12-26,0.0020158182216648973,1.098694828590596
2019-12-27,0.00023357236226664594,1.09895145333712
2019-12-30,0.0010443582521764772,1.1000991523561539
2019-12-31,0.0004255180827668347,1.1005672644383178
2020-01-02,0.0006730290749449525,1.1013079782062174
2020-01-03,0.0022612031921046515,1.1037982593220275
2020-01-06,0.0008795525893291367,1.104769107939111
2020-01-07,0.00024012191955427497,1.1050343872179738
2020-01-08,-0.0012989917023098034,1.1035989567182105
2020-01-09,-0.0011977468659339872,1.1022771245265532
2020-01-10,0.003136412268018588,1.1057343200226746
2020-01-13,7.351060932313807e-05,1.105815603226289
2020-01-14,-0.0014054531320246224,1.1042614312232928
2020-01-15,0.0004992363631052393,1.104812718684134
2020-01-16,-0.0006182236611191026,1.1041296973203383
2020-01-17,0.00105492518695258,1.1052944715477038
2020-01-20,0.0018370499286699264,1.1073249526778197
2020-01-21,0.001088323208006419,1.1085300801226234
2020-01-22,0.0008255852761176611,1.1094452662349061
2020-01-23,-0.0004739082589678828,1.1089194909603646
2020-02-03,0.0029482344291106876,1.1121888455827258
2020-02-04,0.0007599728821777453,1.113034078945229
2020-02-05,0.0008988778565094221,1.1140345606323332
2020-02-06,0.002561240859350446,1.1168878714677533
2020-02-07,0.0015802871022938126,1.1186528749657423
2020-02-10,0.000651934137664532,1.119382162963129
2020-02-11,0.0017379820972439558,1.121327629122333
2020-02-12,0.002071169925165285,1.123650089184028
2020-02-13,0.002618227410627032,1.126592060647483
2020-02-14,-0.0034571703144230313,1.1226972400189479
2020-02-17,0.002039813335193526,1.1249873328205235
2020-02-18,-0.0019923880798010576,1.1227459214686848
2020-02-19,0.0010269634761422139,1.1238989405230206
2020-02-20,0.001959747895435117,1.1261014991063925
2020-02-21,0.0028359334074385687,1.129295047967875
2020-02-24,0.0007704850508760941,1.1301651529203625
2020-02-25,-0.002260803264895194,1.1276100718527693
2020-02-26,-0.001790018159000034,1.1255916293478816
2020-02-27,0.0011113814589266322,1.1268425910150617
2020-02-28,-0.004945452913088289,1.1212698440407343
2020-03-02,0.008644346103484532,1.1309624886480225
2020-03-03,-5.737944464048624e-05,1.1308975946485147
2020-03-04,0.00017782348123612058,1.1310986947957167
2020-03-05,0.007355202600094758,1.1394181548566418
2020-03-06,-0.004142879691358334,1.1346976825229214
2020-03-09,-0.01079470262521934,1.1224489584705608
2020-03-10,0.0055606452998951915,1.1286904989958522
2020-03-11,-0.0051915441902339035,1.122830852393218
2020-03-12,-0.0065703696531593594,1.1154534386350226
2020-03-13,-0.008694342943385138,1.1057553039021515
2020-03-16,-0.011503160543315138,1.093035623119743
2020-03-17,-0.005707701890677175,1.0867969016270849
2020-03-18,-0.006807655690189325,1.0793983625156431
2020-03-19,-0.0026936040026183067,1.0764908907659514
2020-03-20,0.006889294287513074,1.0839071533102653
2020-03-23,-0.013160670210984347,1.069642208726222
2020-03-24,0.012002883083570684,1.0824809990988153
2020-03-25,0.010063372920678805,1.0933744090722957
2020-03-26,-0.002208363575096911,1.0909598408533574
2020-03-27,0.0010469115525142056,1.0921019793140758
2020-03-30,-0.003314599987522232,1.0884820981070684
2020-03-31,0.0025157705674047604,1.0912204693326333
2020-04-01,-0.0023320494266635327,1.0886756892627627
2020-04-02,0.0030201342551651024,1.0919636360046705
2020-04-03,-0.002523929421692392,1.0892075968563402
2020-04-07,0.013050016193628462,1.1034217736335385
2020-04-08,-0.0007929437528868112,1.1025468222313366
2020-04-09,0.004685528004050379,1.1077128362426782
2020-04-10,-0.0013912566981585561,1.1061717233396193
2020-04-13,-0.0022239665690633147,1.1037116344072688
2020-04-14,0.005766108727004712,1.110075755694521
2020-04-15,0.0013873494100074258,1.1116158186392475
2020-04-16,-8.657846762585451e-05,1.1115195766450812
2020-04-17,0.0035866693890198196,1.1155062298859304
2020-04-20,-0.0010906831937073475,1.114289565988518
2020-04-21,-0.00403365717857687,1.109794903881655
2020-04-22,0.0009705676400158276,1.110872034902417
2020-04-23,0.0032645681853922977,1.1144985524056015
2020-04-24,-0.00030192548357978264,1.1141620568912174
2020-04-27,0.0036396690716640856,1.118217238070506
2020-04-28,0.0027454069128111823,1.1212871994059295
2020-04-29,0.0015634680844584129,1.1230402961557124
2020-04-30,0.0039824311993330195,1.127512726869231
2020-05-06,-0.001329611975801271,1.1260135724447173
2020-05-07,-0.0027785679339577974,1.1228848672391212
2020-05-08,0.002504786074818103,1.1256974536182058
2020-05-11,-0.00025187750323951735,1.1254139157541854
2020-05-12,-0.002097271702624127,1.1230536169949348
2020-05-13,-0.0013836537771344233,1.1214996996158553
2020-05-14,-0.002650265828270711,1.1185274272855477
2020-05-15,0.0009594996052748212,1.1196006539105172
2020-05-18,0.002247194436712377,1.1221166142713246
2020-05-19,0.004031138592040313,1.1266400218598835
2020-05-20,-0.0013447074742858715,1.125125020601659
2020-05-21,-0.0012435579875525935,1.1237258623952946
2020-05-22,-0.003255732184703219,1.1200673119383109
2020-05-25,0.0019157694353309097,1.1222131026600355
2020-05-26,0.0034600685711641366,1.1260960369466981
2020-05-27,-0.0009070946221794451,1.1250745612875261
2020-05-28,0.0022826995212232534,1.1276427684499177
2020-05-29,-0.0014687866315645163,1.1259865018264381
2020-06-01,0.0034650911523680912,1.129888147691603
2020-06-02,0.0010411623693438652,1.1310645447125471
2020-06-03,0.0008410200766659803,1.1320157927026555
2020-06-04,-0.0007205866233480414,1.1312000772650153
2020-06-05,0.0019226343487410136,1.1333749613888635
2020-06-08,0.003934057608514562,1.1378337237790153
2020-06-09,0.002456952048147134,1.140629326677105
2020-06-10,-0.00044366497533118336,1.1401232693950227
2020-06-11,-0.0044240714059239124,1.1350792826396636
2020-06-12,-0.0030821705970575583,1.1315807746493824
2020-06-15,-0.0055061072191702,1.1253501695770112
2020-06-16,0.007447980113129862,1.133731755260328
2020-06-17,0.0010452678582522539,1.1349168086239816
2020-06-18,-0.00022759100897331406,1.1346585117624062
2020-06-19,0.002192104701617356,1.1371458020207708
2020-06-22,-0.0011780271727811896,1.1358062133665763
2020-06-23,0.0010942205827493283,1.1370490359032566
2020-06-24,0.0022162779001036388,1.139569052552863
2020-06-29,-0.004911898490550624,1.1339716050437505
2020-06-30,0.0015260246292790169,1.1357020736419503
2020-07-01,0.005943934226995386,1.1424526120691403
2020-07-02,0.005046417533757036,1.1482179049621726
2020-07-03,0.002954839523266472,1.1516107046090769
2020-07-06,0.010225769891241621,1.1633868106787
2020-07-07,-0.0034921447591656886,1.1593240955249058
2020-07-08,0.001170929835866495,1.1606815826977948
2020-07-09,0.0021332047585574916,1.1631575541731756
2020-07-10,-0.0036133634687155066,1.1589546431585658
2020-07-13,0.0052218502779779,1.165006530784107
2020-07-14,-0.0018346561571105555,1.16286914437933
2020-07-15,0.0012917246734907622,1.1643712511451658
2020-07-16,-0.006977859652068101,1.156246431971772
2020-07-17,0.0009645105528932232,1.157361643857154
2020-07-20,0.003944913356172868,1.161927335263928
2020-07-21,0.001718593332505062,1.163924215835168
2020-07-22,0.003140036297591542,1.167578980120536
2020-07-23,0.0006639963314871698,1.1683542482800577
2020-07-24,-0.00901015610583972,1.1578271941161333
2020-07-27,0.0009259319068371115,1.158899263257769
2020-07-28,0.0017689272383697888,1.1609492717310725
2020-07-29,0.004144869087105442,1.1657612544791685
2020-07-30,-0.0015196401225965243,1.1639897169034934
2020-07-31,0.0015670654010002203,1.165813764915973
2020-08-03,0.002587398689202753,1.168830189923171
2020-08-04,0.0014145932546823017,1.1704836092257054
2020-08-05,0.00044547673130957804,1.1710050324379946
2020-08-06,0.0008961981110466539,1.1720544849360917
2020-08-07,-0.0008223518131272261,1.1710906438053206
2020-08-10,0.0013288959878377789,1.1726469014632677
2020-08-11,-0.0017669884492577741,1.170574847933324
2020-08-12,-0.0029235499618821994,1.1671526138812682
2020-08-13,0.0012320316671237258,1.168590582861936
2020-08-14,0.0034231505359692323,1.1725908443419886
2020-08-17,0.0031332066964331524,1.176264813827657
2020-08-18,-1.6263150409120736e-06,1.1762629008504983
2020-08-19,-0.0018954465615196128,1.1740333573796382
2020-08-20,-0.0038355275978064042,1.1695303200366634
2020-08-21,0.00159493432774907,1.171395644091433
2020-08-24,0.0017156955015108992,1.1734054023284903
2020-08-25,0.0026220473994250535,1.176482126912137
2020-08-26,-0.003603502720583419,1.1722426703670914
2020-08-27,0.002295960658474818,1.1749340934204398
2020-08-28,0.003849446543574752,1.1794569394052852
2020-08-31,0.00030158103577994876,1.179812641250729
2020-09-01,0.0007354915316587363,1.1806803834573127
2020-09-02,0.0013945149189907354,1.1823268598666037
2020-09-03,0.006432067066374615,1.1899316655236418
2020-09-04,-0.009139197269616062,1.1790566452950584
2020-09-07,-0.010238797757219755,1.1669845227595763
2020-09-08,0.0037667061810842937,1.1713802105746844
2020-09-09,-0.007000207006381788,1.1631803066174826
2020-09-10,0.0025978229078085025,1.1662020430639253
2020-09-11,-0.00306759144611066,1.1626246116521857
2020-09-14,0.001051282661033382,1.1638468587477062
2020-09-15,0.0022961652861457488,1.1665192435031524
2020-09-16,-0.0009932358622310015,1.1653606147565225
2020-09-17,-0.003354746620299531,1.161451125172738
2020-09-18,0.005008609543765506,1.1672683803628954
2020-09-21,-0.00293971953180931,1.1638369387062792
2020-09-22,-0.0023897152589751874,1.161055699814894
2020-09-23,0.0007990366104454159,1.1619834258258124
2020-09-24,-0.006239694148995625,1.154733004642457
2020-09-25,0.0007100893220161361,1.1555529682188335
2020-09-28,0.003269294669510846,1.1593308113781686
2020-09-29,0.0010284954349709151,1.160523177825292
2020-09-30,-0.0021047351605021658,1.1580805838883454
2020-10-09,0.0053776276834939934,1.1643083100959803
2020-10-12,0.004672424088950484,1.169748452291038
2020-10-13,0.0029521421479613104,1.1732017159995587
2020-10-14,-0.000979086231218764,1.1720530503529814
2020-10-15,-0.0027489053076002914,1.168831187502077
2020-10-16,-5.314499948800907e-05,1.1687690699692155
2020-10-19,0.00038449008334667307,1.169218450086341
2020-10-20,-0.0008850773299079399,1.1681836013424594
2020-10-21,0.000534045595647794,1.1688074646496642
2020-10-22,-0.0011727019520732203,1.1674368018542718
2020-10-23,-0.00187676930857075,1.1652457922948558
2020-10-26,-0.0013730163139134097,1.163645890812316
2020-10-27,0.0014118180397360621,1.1652887470728295
2020-10-28,-0.000985181466712262,1.164140726195845
2020-10-29,-0.0007030867394334043,1.1633222342884222
2020-10-30,-0.004877700513777982,1.1576478968285442
2020-11-02,0.0020188336523797278,1.1599849953602681
2020-11-03,0.003702911421913825,1.1642803170488363
2020-11-04,0.003057513418880561,1.1678401197415518
2020-11-05,0.003106223191238396,1.1714676918051516
2020-11-06,0.000996594511647413,1.172635170077377
2020-11-09,0.003395641146452998,1.1766170183106697
2020-11-10,-0.0009352832037454934,1.1755165481762027
2020-11-11,-0.0011639232111172598,1.174148337180728
2020-11-12,0.0010265866129337705,1.1753537021452762
2020-11-13,-0.002840253880791843,1.172015399231455
2020-11-16,0.003665969086371582,1.176311971453789
2020-11-17,-0.00024760990439732703,1.176020704958996
2020-11-18,-0.0023007791456307607,1.1733149410461963
2020-11-19,0.0006692234616868474,1.174100150932692
2020-11-20,0.0005211864487858391,1.1747120760208754
2020-11-23,0.001742156926534479,1.1767586088007989
2020-11-24,5.047469618402185e-05,1.17681800533406
2020-11-25,-0.000659276900185032,1.1760421564074213
2020-11-26,0.0002982977394205211,1.1763929671241409
2020-11-27,0.001717960606930907,1.1784139638999307
2020-11-30,-0.001322685803088319,1.176855292479719
2020-12-01,0.004814874115987956,1.182521702565743
2020-12-02,-0.0014535061513278663,1.180802899996985
2020-12-03,0.00095439923716658,1.1819298573839863
2020-12-04,0.0010843070795693746,1.1832114322959022
2020-12-07,-0.0014575218586238652,1.1814868757699573
2020-12-08,0.0004526523334931707,1.182021678561266
2020-12-09,-0.0010209774141501649,1.1808148611244191
2020-12-10,-0.0013372108071873403,1.1792358627308361
2020-12-11,-0.0019787170505459776,1.1769024886226354
2020-12-14,0.0010069255120807323,1.178087541763661
2020-12-15,-0.00015062833153333473,1.1779100884028448
2020-12-16,0.001066109300310944,1.1791658693030214
2020-12-17,0.0029621974355793154,1.1826587914171935
2020-12-18,-0.0008567447170985584,1.1816455547455167
2020-12-21,0.0013793883636569976,1.1832755028736996
2020-12-22,-0.002505044674727216,1.1803113448764908
2020-12-23,0.0012797415347348135,1.181821838328448
2020-12-24,-0.0001149034811099375,1.1816860428851723
2020-12-25,0.0016108488668575274,1.1835895605083353
2020-12-28,0.0014329287499188267,1.1852855600176915
2020-12-29,0.001035154021265161,1.1865125131314913
2020-12-30,0.0007739295833371601,1.1874307902664034
2020-12-31,0.0027381805084932386,1.1906821901114955
