date,portfolio_return,nav
2018-10-15,0.0007222585342520643,1.0117966805946097
2018-10-16,-0.00016272364714779562,1.0116320373485714
2018-10-17,0.0015937990272218835,1.0132443755056042
2018-10-18,-0.0015842508835950874,1.0116391422084117
2018-10-19,0.002892355622023909,1.0145651623688376
2018-10-22,0.0029685309962824346,1.0175769305010778
2018-10-23,-0.003152724844235745,1.0143687904313659
2018-10-24,0.0016192273686463868,1.016011284138733
2018-10-25,0.0005051212151933439,1.0165244929932273
2018-10-26,0.0001537467715883959,1.0166807803522655
2018-10-29,-0.0025744376397607354,1.0140633990837054
2018-10-30,0.0019085660186589385,1.015998806027962
2018-10-31,-0.000388081190764144,1.0156045160015037
2018-11-01,0.0025869083129176924,1.0182317917665848
2018-11-02,0.0026317718694412835,1.020911545552727
2018-11-05,-0.0016718234828664187,1.0192047616569424
2018-11-06,0.001654629838773684,1.0208911682674002
2018-11-07,0.0007687519574741631,1.021675980351374
2018-11-08,0.0013624058526600297,1.023067917686527
2018-11-09,-0.0012161168606679045,1.0218237475422198
2018-11-12,-1.9173634886121758e-05,1.0218041554667665
2018-11-13,-0.0012428241343424669,1.020534232601781
2018-11-14,0.0020246736397872595,1.0226004813610303
2018-11-15,0.0025907583006442303,1.025249792046359
2018-11-16,0.002951745569548084,1.028276068577712
2018-11-19,0.001498154408935781,1.0298165849034548
2018-11-20,-0.0017080196766258472,1.028057637913124
2018-11-21,-0.000729570806294085,1.027307597073315
2018-11-22,-0.0003339839653400402,1.0269644928084205
2018-11-23,-0.0019559463158523036,1.0249558053922008
2018-11-26,-0.000661961068261876,1.0242773245523422
2018-11-27,-0.000634521678603087,1.0236273983850122
2018-11-28,0.0017238839193599882,1.0253920131965044
2018-11-29,0.0026147771727138796,1.0280731848256937
2018-11-30,0.0011091736823654716,1.029213496545848
2018-12-03,0.003234925565844739,1.0325429255985366
2018-12-04,0.001058177517720992,1.0336355393084868
2018-12-05,-0.00027276544246238813,1.0333535992532625
2018-12-06,-0.0005899202472216956,1.0327440030425237
2018-12-07,0.0007689174922373453,1.0335380979714663
2018-12-10,0.00015227473883696328,1.033695479715413
2018-12-11,0.0011157907761841044,1.0348488675970626
2018-12-12,-0.00012453700962772513,1.0347199906136755
2018-12-13,-0.001382544065952962,1.0332894446307297
2018-12-14,-0.003301954108852087,1.0298775703033978
2018-12-17,-0.0020768193528072753,1.0277387006343697
2018-12-18,-0.0016359794065276359,1.0260573412848404
2018-12-19,0.0013339244897704484,1.027426024300289
2018-12-20,-0.00014059032957173027,1.0272815781369222
2018-12-21,0.0006262185355310286,1.0279248809023611
2018-12-24,-0.0015359546701881608,1.0263460348809366
2018-12-25,-0.0004549661275492371,1.0258790821999213
2018-12-26,-0.000194886546734448,1.0256791521682243
2018-12-27,0.003617765730529727,1.0293898190554571
2018-12-28,0.004328427622691766,1.0338454583827745
2019-01-02,0.0012213002908981498,1.0351080941418411
2019-01-03,0.0033685632065141705,1.0385949211825323
2019-01-04,1.3055333880060633e-05,1.0386084803859943
2019-01-07,-0.0002655961481721562,1.0383326299741449
2019-01-08,0.001221368965608677,1.039600817224374
2019-01-09,0.00046413828986762817,1.0400833357698256
2019-01-10,-0.0009567068187197362,1.0390882809504578
2019-01-11,-0.00031797232540855473,1.0387578796334593
2019-01-14,-0.001094408699756405,1.037621053973048
2019-01-15,-6.970776165875995e-05,1.0375487237319254
2019-01-16,0.0025931371459518085,1.0402392298681695
2019-01-17,0.0002280410427217322,1.0404764471068289
2019-01-18,0.0017480201560282434,1.0422952209082443
2019-01-21,-0.0004463456590820126,1.0418299969609102
2019-01-22,-0.0017466218624788818,1.040010313911232
2019-01-23,-0.00037487947519496893,1.0396204353905556
2019-01-24,0.0004241207245829689,1.0400613599629047
2019-01-25,-0.0008728925034636043,1.039153498198651
2019-01-28,0.0006401392583354296,1.0398187011482847
2019-01-29,0.0007419480731791709,1.0405901926300574
2019-01-30,0.001235323588143801,1.0418756582406044
2019-01-31,0.0018515228417435657,1.0438047148200933
2019-02-01,0.0028741644310554346,1.0468047812043972
2019-02-11,0.0011719883401536248,1.0480316242023857
2019-02-12,0.0013542050048861148,1.0494508738731594
2019-02-13,0.001958794701936374,1.0515065326848447
2019-02-14,-0.0012163094604861345,1.0502275753413772
2019-02-15,0.0006480418084866259,1.050908166718624
2019-02-18,0.0023629460911472945,1.0533914060633267
2019-02-19,-0.00045712968227153074,1.0529098695845653
2019-02-20,0.0010900237011429452,1.0540575662975797
2019-02-21,-0.001258826280937745,1.052730690931503
2019-02-22,-0.0007865960819557256,1.0519026170946617
2019-02-25,0.0026267998920048562,1.0546657547756455
2019-02-26,-0.003803960469016893,1.0506538479364531
2019-02-27,2.3995103767760297e-05,1.0506790584845582
2019-02-28,-0.001479483064084168,1.0491245966117424
2019-03-01,0.0013099615612516572,1.0504989095062676
2019-03-04,-0.0025799652635420944,1.0477886588103524
2019-03-05,-0.00044414268037466353,1.0473232911469623
2019-03-06,0.00042297553906949956,1.0477662832806152
2019-03-07,0.001071494993860234,1.0488889596078859
2019-03-08,-8.394109401034706e-05,1.048800914721121
2019-03-11,0.0012086774502306935,1.0500685767365256
2019-03-12,0.0017463172496281069,1.051902329605373
2019-03-13,0.0002813282956420651,1.0521982594949428
2019-03-14,-0.0006799952240538275,1.0514827697037286
2019-03-15,0.0003437196771521618,1.051844185021862
2019-03-18,0.0021978771171498744,1.0541560092869287
2019-03-19,0.0003060487774937168,1.0544786324448585
2019-03-20,-0.00028726146953088127,1.0541757213633136
2019-03-21,0.0008427748978787882,1.0550641541992318
2019-03-22,0.0016676661814706013,1.0568236490084717
2019-03-25,4.618163935948935e-05,1.056872454857097
2019-03-26,-0.0005799003060022971,1.05625957419712
2019-03-27,0.000977218271590124,1.0572917703525673
2019-03-28,-0.0013814667596657492,1.055831156916557
2019-03-29,-0.0005689542979130436,1.055230437241959
2019-04-01,0.0006227296034348729,1.055887560473675
2019-04-02,-0.001825469742373311,1.053960069680682
2019-04-03,-0.0001576074143395768,1.0537939577592823
2019-04-04,-0.0003905291589954286,1.0533824204912041
2019-04-08,-0.00040735191633344854,1.052953323143585
2019-04-09,-0.0007115795427484222,1.052204063099367
2019-04-10,-0.0003406976664413424,1.051845579630449
2019-04-11,0.0005380045224891202,1.0524114773092503
2019-04-12,-0.0030975936952453986,1.0491515341523332
2019-04-15,-0.003750431482275402,1.0452167632089708
2019-04-16,0.0012681516741967229,1.046542256597133
2019-04-17,-0.0003126836289105314,1.0462150199665319
2019-04-18,-0.001443313023334127,1.0447050042030064
2019-04-19,0.0018702061962899755,1.0466588179751621
2019-04-22,-0.0023081959403841276,1.0442429243405447
2019-04-23,-0.0008201272765176929,1.0433865122349824
2019-04-24,-0.0007331845765314887,1.0426215173368507
2019-04-25,0.0008237683986633166,1.0434803959945993
2019-04-26,-7.370152635077738e-05,1.0434034898966973
2019-04-29,-0.0003967220229212608,1.0429895487534624
2019-04-30,0.0029720083527785507,1.0460893224042183
2019-05-06,-0.0017952981045627392,1.0442112802265027
2019-05-07,0.0014017998672406226,1.0456750554604954
2019-05-08,-0.0007985919461655401,1.0448399877828984
2019-05-09,0.000861789400333677,1.0457404198094147
2019-05-10,0.0029392295535716783,1.048814090956683
2019-05-13,0.0014552813419689465,1.0503404105344465
2019-05-14,8.749176318450792e-05,1.050432306668908
2019-05-15,0.000897546174676398,1.051375118167515
2019-05-16,0.0018421090356214023,1.053311865772519
2019-05-17,-0.0007691069625732679,1.0525017562827923
2019-05-20,-0.000981265135971201,1.0514689730038036
2019-05-21,-0.0016537733352294571,1.0497300816534287
2019-05-22,-4.4419608730089254e-05,1.0496834530539294
2019-05-23,-0.0005686007838660651,1.0490866022197116
2019-05-24,0.0007632292586532523,1.0498872958093868
2019-05-27,-0.0010913392162497284,1.0487415126308277
2019-05-28,0.0014141596750870016,1.05022460058758
2019-05-29,0.0005653270727064379,1.0508183209867143
2019-05-30,-0.0004797841695241045,1.0503141549912591
2019-05-31,0.0013135750891449392,1.0516938215010319
2019-06-03,0.003042146217269087,1.0548932278818366
2019-06-04,0.002471921299742426,1.0575008409207918
2019-06-05,0.0028336990176099095,1.0604974800148306
2019-06-06,-0.00022415054085654542,1.0602597689311082
2019-06-10,0.0017368508735320224,1.062101282036947
2019-06-11,-0.00023812609370165198,1.0618483680075401
2019-06-12,0.0006779146220912548,1.0625682105426562
2019-06-13,0.0009378958948461706,1.0635647889053184
2019-06-14,0.003967882385801467,1.0677848888973742
2019-06-17,-0.0019325870242191828,1.0657213016764338
2019-06-18,0.0012754360700416765,1.0670805610652037
2019-06-19,-4.279850081516921e-05,1.0670348916169412
2019-06-20,0.005948287660110675,1.0733819220956538
2019-06-21,0.0019287919271674832,1.0754522524817594
2019-06-24,0.0011483017511966823,1.0766871961866125
2019-06-25,0.0035568840282961946,1.0805168476781997
2019-06-26,-0.003778752460177239,1.0764338419817727
2019-06-27,-0.00020337184798114617,1.0762149256420994
2019-06-28,0.0011275196848566091,1.0774283791558974
2019-07-01,-0.0010947487411297541,1.076248865794159
2019-07-02,0.003636465921198687,1.080162608117348
2019-07-03,0.004948387640850193,1.0855076714174645
2019-07-04,-0.0006272541458720892,1.084826782230192
2019-07-05,0.00020439843600976166,1.0850485191278214
2019-07-08,-0.004545322657756621,1.0801166235090645
2019-07-09,-0.0013613824889656123,1.0786461716517786
2019-07-10,-0.00016348945763723858,1.0784698243741928
2019-07-11,0.0038118236537160923,1.0825807611605613
2019-07-12,-0.0004071091958635715,1.0821400325774277
2019-07-15,0.0014425691794457917,1.0837010944362684
2019-07-16,-6.99435141466021e-05,1.083625296573439
2019-07-17,-0.0018160651490804064,1.08165736243767
2019-07-18,0.0015918521667657982,1.0833792010537644
2019-07-19,0.00333015306283959,1.0869870196183702
2019-07-22,-0.0014365921331763037,1.0854254626171218
2019-07-23,-0.000539460272347236,1.0848399187014457
2019-07-24,0.0008122836006886197,1.085721116376779
2019-07-25,0.0013338331081014945,1.0871692871479672
2019-07-26,-0.0009408582590658846,1.0861464149451514
2019-07-29,0.0001595381658012663,1.0863196967519835
2019-07-30,0.0006828202473214035,1.0870614578359898
2019-07-31,0.0010707188896565177,1.0882253950731124
2019-08-01,-0.0031886917356027393,1.0847553797493699
2019-08-02,0.004706816956304691,1.089861124764217
2019-08-05,0.0063800450603679944,1.0968144878497559
2019-08-06,-0.0005385971522311807,1.0962237466900742
2019-08-07,0.0025528261800439695,1.0990222153698106
2019-08-08,0.002990073553838677,1.102308372631069
2019-08-09,0.0025695320437795735,1.105140789316671
2019-08-12,-0.00044910843773345965,1.1046444612633053
2019-08-13,0.00414984534855095,1.1092285649426814
2019-08-14,-0.0028929913573659586,1.1060195762909588
2019-08-15,0.0003624154355906172,1.106420414857472
2019-08-16,0.00011965562850848001,1.1065528042876063
2019-08-19,0.00141916933609347,1.1081231900962194
2019-08-20,-0.0009031937501688099,1.1071223401565073
2019-08-21,-0.0013371571330661805,1.1056419436221903
2019-08-22,0.001018047679053442,1.106767539836759
2019-08-23,0.0005940561079760823,1.1074250218539086
2019-08-26,0.0025925964713719696,1.110296128057876
2019-08-27,0.0006982288958969539,1.1110713688974885
2019-08-28,-0.00019367408218954073,1.1108561831698702
2019-08-29,0.0018230841700579857,1.1128813674926181
2019-08-30,-0.0028407836157521406,1.1097199123375692
2019-09-02,-0.0005040779001678234,1.1091605270543836
2019-09-03,0.0005156059306777698,1.1097324168002065
2019-09-04,0.0017732038953025794,1.1117001986444204
2019-09-05,0.002854831318058478,1.1148739151878024
2019-09-06,-0.003233890419299044,1.1112685351147502
2019-09-09,9.186192999352679e-05,1.1113706183871268
2019-09-10,-0.0034989152147891804,1.1074820268211825
2019-09-11,-0.0002876071768737042,1.10716350704201
2019-09-12,-0.0001895944339250599,1.10695359500363
2019-09-16,-0.001139921051549909,1.1056917552975964
2019-09-17,-0.0011268629496750707,1.1044457922247903
2019-09-18,8.254636770626232e-05,1.104536960213267
2019-09-19,-0.00019780571976317902,1.104318476484847
2019-09-20,0.0007280792791428025,1.1051225078851503
2019-09-23,0.001046174327802335,1.1062786586819762
2019-09-24,0.00048474665929437656,1.106814923566021
2019-09-25,-0.00013692802994176473,1.106663369579027
2019-09-26,-0.003709949748672387,1.1025577040891923
2019-09-27,-0.0015895395192485398,1.1008051450462906
2019-09-30,-0.00041806206464819643,1.100344940174577
2019-10-08,0.0004989832940239364,1.1008939939173878
2019-10-09,0.0021418498977553305,1.1032519436056991
2019-10-10,-0.00048409740766264313,1.1027178621998008
2019-10-11,-0.00027220322042751527,1.102417698846487
2019-10-14,-0.001392160379654135,1.1008829566043234
2019-10-15,-0.0002563383981647335,1.1006007580306607
2019-10-16,-0.0005270857752635798,1.1000206470268583
2019-10-17,0.001163456213162113,1.1013004728832483
2019-10-18,-0.0013925782726001818,1.0997668257731068
2019-10-21,-0.0010999745355554633,1.0985571102697078
2019-10-22,0.0001692527292459746,1.0987430440588537
2019-10-23,-0.00040314421072346556,1.0983000921615687
2019-10-24,0.000596838973315964,1.0989556004609673
2019-10-25,0.0013366261404694627,1.1004244932437588
2019-10-28,-0.0014776830159703854,1.0987984146597347
2019-10-29,-0.0022710279680360113,1.096303012728809
2019-10-30,-0.0018995424254807062,1.0942205386449482
2019-10-31,0.0013439885340945017,1.0956911585026576
2019-11-01,0.002804836037374353,1.0987643925498582
2019-11-04,-0.0008104321006029373,1.0978739186151363
2019-11-05,0.0017369821431597067,1.0997809060072115
2019-11-06,-0.0017185891014931955,1.097890834528117
2019-11-07,0.0004608472071248538,1.0983967944529374
2019-11-08,-0.002788042622395273,1.0953344173737003
2019-11-11,0.0004710099996804467,1.0958503308372776
2019-11-12,-0.0007380422631114642,1.095041546979075
2019-11-13,0.0023501207477839682,1.0976150268383162
2019-11-14,0.0008637297923852972,1.0985630696375663
2019-11-15,0.000254241293702151,1.0988423697336043
2019-11-18,0.0036181893892270884,1.1028181895362075
2019-11-19,0.003002186913867206,1.1061290558732078
2019-11-20,-0.0010899699612952113,1.10492340842899
2019-11-21,-0.0005747183068450794,1.1042883887185042
2019-11-22,-0.0005891145245378182,1.1036378363894317
2019-11-25,-0.0017634442529593048,1.1016916325895023
2019-11-26,0.0008578908041670275,1.1026367637101286
2019-11-27,0.0006777645186107858,1.1033840917854871
2019-11-28,0.000498229439809803,1.1039338302234323
2019-11-29,2.5576171220634513e-05,1.1039620646240904
2019-12-02,0.0005829090194726243,1.1046055740687155
2019-12-03,-0.00022165413428422112,1.1043607336764698
2019-12-04,0.002245545825496686,1.1068406263118193
2019-12-05,-6.943483702490116e-05,1.1067637730133189
2019-12-06,0.00027107853122172954,1.1070637929113167
2019-12-09,-0.00045290458181013475,1.1065623986471511
2019-12-10,-0.0006731062803573887,1.1058175645470143
2019-12-11,0.00043012885417440915,1.1062932085889787
2019-12-12,0.001401216024310546,1.1078433643604397
2019-12-13,-0.00038247965662657133,1.107419636810843
2019-12-16,0.0011019422322587928,1.1086399492774779
2019-12-17,0.0005023521326699512,1.1091968769203604
2019-12-18,-0.000430589177210153,1.1087192687497631
2019-12-19,-0.0003200032283098022,1.1083644750044739
2019-12-20,0.002218461037682206,1.1108233384078225
2019-12-23,0.0018836496813628952,1.1129157404352648
2019-12-24,0.0014750843412638607,1.1145573850171269
2019-12-25,0.0006070598602491897,1.115233988067515
2019-12-26,0.0019308364516914818,1.117387322503841
2019-12-27,0.00015523081514490195,1.117560775448746
2019-12-30,0.0007499268172909636,1.1183988642442075
2019-12-31,0.00042611971109329685,1.1188754360451263
2020-01-02,0.0003376809891292141,1.1192532590090822
2020-01-03,0.001976458069522069,1.1214654161446895
2020-01-06,0.0009780330869055389,1.1225622464274994
2020-01-07,4.294530139209351e-05,1.1226104552015037
2020-01-08,-0.0012518526290780788,1.121205112351729
2020-01-09,-0.0013636164237137162,1.1196762186461744
2020-01-10,0.003123263215561743,1.1231732621932113
2020-01-13,8.573796640421865e-05,1.1232695607846315
2020-01-14,-0.0013855909413016954,1.1217131686565684
2020-01-15,0.0005832845786561316,1.1223674466495215
2020-01-16,-0.00042329142569005017,1.121892358132881
2020-01-17,0.000928406938809259,1.1229339307827688
2020-01-20,0.0019595595395533313,1.1251343866791224
2020-01-21,0.0014292033592500286,1.126742432524172
2020-01-22,0.0008147354755307399,1.1276604295557353
2020-01-23,0.0003655533963908122,1.128072649655735
2020-02-03,0.004883073663242404,1.1335811115014929
2020-02-04,0.00037409539921414716,1.1340051789799417
2020-02-05,0.0006428927720072577,1.1347342227129267
2020-02-06,0.0019469797628831444,1.1369435272807995
2020-02-07,0.0017767658783992507,1.1389636097457387
2020-02-10,0.0003905486536087846,1.1394084304500345
2020-02-11,0.0010740296415586064,1.1406321888781796
2020-02-12,0.0016273190342509407,1.1424883613502204
2020-02-13,0.0020041674012621843,1.1447780992803598
2020-02-14,-0.0027900760294552102,1.1415840813465123
2020-02-17,0.0014633548467716416,1.1432546239449481
2020-02-18,-0.0014635508782011252,1.141581412636066
2020-02-19,0.0009170028204922943,1.1426282460112749
2020-02-20,0.0014651555903197775,1.1443023741735756
2020-02-21,0.0028948763856780856,1.147614988094646
2020-02-24,0.0013713408876354712,1.1491887594510835
2020-02-25,-0.0020081727139492273,1.1468809899411765
2020-02-26,-0.0011367854047225267,1.1455772323708577
2020-02-27,0.001223511970946951,1.1469788598283077
2020-02-28,-0.003435782058730101,1.1430380904399668
2020-03-02,0.0016015290045867507,1.144868699095154
2020-03-03,-0.000181255142435597,1.1446611857560294
2020-03-04,0.0026730885174930615,1.1477209664280938
2020-03-05,0.003241107074791998,1.151440852972271
2020-03-06,0.0021765156693168567,1.1539469820310566
2020-03-09,0.0011870047462728096,1.1553167225756746
2020-03-10,-0.0025876167498455915,1.152327205672961
2020-03-11,-0.0011285270782768026,1.151026773218324
2020-03-12,-0.0032905736896148763,1.1472392348023295
2020-03-13,-0.008790348619060933,1.1371546019789522
2020-03-16,-0.0057274131812890625,1.1306416477224144
2020-03-17,-0.007591171048554881,1.1220587535799336
2020-03-18,-0.0014361613607803117,1.1204472961535168
2020-03-19,-0.0026280275268068774,1.117502729816889
2020-03-20,0.004011373923875867,1.1219854511271365
2020-03-23,-0.00346216260859112,1.118100955050861
2020-03-24,0.00925092463560616,1.1284444227210355
2020-03-25,0.005431469183036339,1.134573533827814
2020-03-26,-0.00030257006571827777,1.1342302458391214
2020-03-27,0.0012257043457413054,1.1356204767805176
2020-03-30,-0.0016666120026188314,1.1337278380634954
2020-03-31,0.0026182233962359696,1.1366961908140774
2020-04-01,-0.0010894332145098189,1.1354578362289978
2020-04-02,0.0009774425255176565,1.1365676810040601
2020-04-03,-0.0003506284119274976,1.1361691680830217
2020-04-07,0.010974243563605483,1.148637765263024
2020-04-08,0.000944370966679633,1.1497225054197702
2020-04-09,0.0018266496441137325,1.1518226456251248
2020-04-10,-0.0014150429132492926,1.150192767153113
2020-04-13,-0.0008743033816421739,1.1491871497272506
2020-04-14,0.0033928080025219048,1.1530861210852403
2020-04-15,0.0012042442430661739,1.1544747184083168
2020-04-16,0.001914671732037048,1.1566851585170046
2020-04-17,-0.0003709448933578235,1.15625609206423
2020-04-20,-0.002297451090571574,1.153599650244537
2020-04-21,-0.000784660583264986,1.1526944660701217
2020-04-22,0.0013694249328073853,1.1542729946118673
2020-04-23,0.004602072379145008,1.1595850424783636
2020-04-24,0.001249476813438138,1.16103391710215
2020-04-27,0.0007545581924541869,1.1619099847560166
2020-04-28,0.0009429409811037332,1.1630055972969966
2020-04-29,0.0018236681917366776,1.165126533611599
2020-04-30,0.0010649794517294767,1.1663673694285601
2020-05-06,-0.00261998139075921,1.1633115086258685
2020-05-07,-0.004816830001185138,1.1577080348503954
2020-05-08,0.000692413237682441,1.1585096472190972
2020-05-11,-0.005374412757413268,1.1522833381914965
2020-05-12,-3.0180962180269364e-05,1.1522485611716458
2020-05-13,-0.0015825237055675258,1.1504251005088855
2020-05-14,-0.0008611666901105093,1.1494343927328603
2020-05-15,0.0024742006259883794,1.1522783240268926
2020-05-18,8.906806109622366e-05,1.152380955223057
2020-05-19,0.0007197859999905521,1.1532104229012823
2020-05-20,0.0002858751050248528,1.1535400970520449
2020-05-21,-0.0020377183142047473,1.1511895072701124
2020-05-22,0.0018006556286634318,1.1532624031360366
2020-05-25,-0.0016854569718007977,1.1513186289783552
2020-05-26,-0.0008255402118220901,1.1503681691535137
2020-05-27,-0.0016115934771315623,1.1485142433158062
2020-05-28,0.00262437126277704,1.1515283710908544
2020-05-29,-0.0013068506474421381,1.1500234954935462
2020-06-01,0.0006666867131604965,1.150790200877814
2020-06-02,-0.002837281169162084,1.1475250855112071
2020-06-03,-0.001611167023581683,1.1456762309346988
2020-06-04,-0.0031925746664155773,1.1420185740239024
2020-06-05,-0.00019438487892478183,1.141796582881661
2020-06-08,0.0031985319598672067,1.1454486557436752
2020-06-09,0.0011021530307455695,1.1467111154511664
2020-06-10,0.0005002623077547495,1.14728477180011
2020-06-11,0.001305067990957033,1.1487820564322988
2020-06-12,-0.00031699023842239875,1.148417903734335
2020-06-15,-0.0014313060846840163,1.1467741662009598
2020-06-16,-0.0005270696997062847,1.1461697362855494
2020-06-17,-0.000576294196381134,1.1455092053184603
2020-06-18,0.00010751210432503823,1.1456323614236479
2020-06-19,0.0008471635727057766,1.146602899427959
2020-06-22,-0.0006974556504050309,1.145803194756982
2020-06-23,-0.0018895163694605463,1.1436381808643086
2020-06-24,0.004048871846807163,1.1482686252977439
2020-06-29,-0.0016264600709316234,1.1464010122279935
2020-06-30,0.0011987120657351,1.147775216953522
2020-07-01,0.0034829696887929305,1.151772883243719
2020-07-02,0.002257887506126669,1.1543734568466906
2020-07-03,0.0004949070425322274,1.1549447644001962
2020-07-06,-0.0022726163637858863,1.1523200180293516
2020-07-07,-0.0037217637785380182,1.1480313551249657
2020-07-08,-0.001890930569621854,1.1458605075406754
2020-07-09,-0.0017145872755010842,1.1438958296949469
2020-07-10,-0.0009481439278563051,1.1428112518099214
2020-07-13,-0.0012736906637151623,1.1413556637881024
2020-07-14,0.0011084285019244328,1.1426207749366781
2020-07-15,0.00277369933114947,1.1457900614158776
2020-07-16,-0.001958775747344775,1.1435457156320274
2020-07-17,-0.0005886334560734246,1.1428725863652571
2020-07-20,0.0024967052439288547,1.1457260023447777
2020-07-21,0.0034658266110746236,1.1496968900127043
2020-07-22,0.00578934376277953,1.1563528805319865
2020-07-23,0.0008083643415595135,1.1572876349668682
2020-07-24,-0.0016051314504780601,1.1554300361867336
2020-07-27,0.0019290612080492572,1.1576589314481565
2020-07-28,-0.000922370984413017,1.156591140439942
2020-07-29,0.0007795457927542335,1.1574927561974089
2020-07-30,-0.0022890661751832193,1.154843178681178
2020-07-31,-0.0006270657631705192,1.1541190160619959
2020-08-03,0.0012349858157498477,1.1555443366765197
2020-08-04,0.0012347104766439112,1.1569710993752407
2020-08-05,0.002226868823181149,1.1595475222457612
2020-08-06,0.0007607518901268388,1.1604296502150016
2020-08-07,-0.0002934160165718667,1.1600891615695237
2020-08-10,0.0014208266527578394,1.1617374471698572
2020-08-11,-0.0027223965575755085,1.1585747371428754
2020-08-12,-0.0060928740995064064,1.151515687134595
2020-08-13,0.0021756816254919066,1.1540210186565594
2020-08-14,0.0029267853194419905,1.1573985904322908
2020-08-17,0.0028404527092841443,1.1606861263942059
2020-08-18,0.001121551966946512,1.161987896202271
2020-08-19,-0.0025780856546176157,1.1589921918762327
2020-08-20,-0.004431219381854687,1.1538564432121725
2020-08-21,0.0011951957824725987,1.1552355275666784
2020-08-24,-0.0006165830055233828,1.1545232289730039
2020-08-25,-0.00038631213956047015,1.154077222634247
2020-08-26,-0.00226979116986435,1.1514577083449702
2020-08-27,0.0019215186384091399,1.153670255792895
2020-08-28,0.0007877993074261086,1.1545791164214068
2020-08-31,0.0011841731286729388,1.155946337986
2020-09-01,0.001708203731639601,1.1579209298341229
2020-09-02,-0.0013307092545598467,1.156380073736744
2020-09-03,0.0021126239864210214,1.1588230700179396
2020-09-04,-0.003920095456403833,1.1542803729663864
2020-09-07,-0.005806723106968893,1.1475777864527619
2020-09-08,0.0024217859954470205,1.150356974264679
2020-09-09,-0.0019149213124845374,1.1481541311776944
2020-09-10,0.0019429625024885737,1.15038495160165
2020-09-11,-0.00350725070662651,1.1463502631672526
2020-09-14,-0.000758178945530161,1.1454811245335161
2020-09-15,0.0027988472198428377,1.148687151194299
2020-09-16,-0.0007728784461486858,1.1477993556537731
2020-09-17,-0.0025074243669510623,1.1449213355810361
2020-09-18,0.003030753426590899,1.1483913098420255
2020-09-21,-0.0006026844489826501,1.147699192258237
2020-09-22,-0.001959693852766615,1.1454500532063432
2020-09-23,-0.0014074321717760557,1.143837909950298
2020-09-24,-0.003933927607228964,1.1393381344181495
2020-09-25,0.0003692485359324307,1.1397588333562152
2020-09-28,0.0019579895018177677,1.1419904691865308
2020-09-29,0.0007053099818937651,1.1427959264636756
2020-09-30,-0.0015026708426210946,1.1410786803459123
2020-10-09,0.002124797658423752,1.1435032416539885
2020-10-12,0.0027896830701402177,1.146693253287881
2020-10-13,0.0015631082972669215,1.1484856590265153
2020-10-14,-0.0014716829763261475,1.1467954522335713
2020-10-15,-0.001883412778672776,1.1446355630243108
2020-10-16,0.000754699642117039,1.1454994190740797
2020-10-19,0.0013988716227860832,1.1471018257053405
2020-10-20,-0.0010059982501564766,1.1459478432759296
2020-10-21,0.0009225561173761658,1.147005044468938
2020-10-22,5.3047287408064276e-05,1.1470658899751904
2020-10-23,-0.001448888308590132,1.1454039196180228
2020-10-26,-0.0013551671141734285,1.1438517058937112
2020-10-27,0.0024505067782361386,1.1466547222523007
2020-10-28,-0.0005609947005022045,1.1460114550298113
2020-10-29,-0.0008239246502218684,1.1450672279425755
2020-10-30,-0.0027731973082663042,1.1418917305882612
2020-11-02,0.0027399195989961335,1.1450204221208315
2020-11-03,0.0026071600562542307,1.1480056736289803
2020-11-04,0.002122948843810197,1.1504428309464985
2020-11-05,0.0015619666030789547,1.1522397842271885
2020-11-06,0.0006626230665054611,1.1530032848863627
2020-11-09,0.0006656474275598185,1.1537707785569156
2020-11-10,-0.0022463805527703318,1.1511789703176105
2020-11-11,-0.0004954747552255331,1.1506085901990717
2020-11-12,0.00021122986209922708,1.1508516330929097
2020-11-13,-0.002163510116050457,1.14836175394264
2020-11-16,0.0025776295194859084,1.1513218050986513
2020-11-17,-7.424001006470864e-05,1.151236330956253
2020-11-18,-0.0024786242940033976,1.1483828486182055
2020-11-19,-0.0010178814504718267,1.147213931018557
2020-11-20,0.00011640959365193218,1.1473474777260986
2020-11-23,0.002662640010759456,1.150402451026536
2020-11-24,-0.0018873290998693611,1.1482312630041527
2020-11-25,-0.0007108088828993534,1.1474150900227866
2020-11-26,0.00040947570696199683,1.1478849286279524
2020-11-27,0.0009130821619605738,1.148933041880266
2020-11-30,-0.000777954681443203,1.1480392240416704
2020-12-01,0.0025772864703319017,1.1509980500012034
2020-12-02,-0.00016574322119918943,1.150807279876802
2020-12-03,0.0010530385606106962,1.1520191243183437
2020-12-04,0.0018516002122683083,1.1541522031734688
2020-12-07,-0.0011498990208879893,1.1528250446850838
2020-12-08,0.0022663962433054725,1.1554378030355466
2020-12-09,-0.001156918031133932,1.154101056207361
2020-12-10,-0.0013714025706188212,1.1525183190521244
2020-12-11,-0.0019091806311362374,1.1503179534003605
2020-12-14,0.0003299138924305529,1.1506974592738997
2020-12-15,0.000983145773315502,1.1518287626173498
2020-12-16,0.0010497050127293666,1.153037843043275
2020-12-17,0.001761531415372455,1.1550689554269091
2020-12-18,0.00010398884552500385,1.1551890697140856
2020-12-21,0.0019205020002408947,1.1574076126331279
2020-12-22,-0.0009609494622567537,1.1562954024101562
2020-12-23,0.0005923777794565445,1.1569803661130318
